Unnamed: 0,Season,Team,Gtm,Week,Date,H/A,Day,Opp,Rslt,Pts,PtsO,OT,Cmp,Att,Cmp%,P_Yds,P_TD,P_Y/A,Adj_P_Y/A,QBR,Sk,Sk_Yds,R_Att,R_Yds,R_TD,R_Y/A,Ply,Tot,Y/P,FGA,FGM,XPA,XPM,Pnt,Yds.3,Pass,Rsh,Pen,1stD,3DConv,3DAtt,4DConv,4DAtt,Pen.1,Yds.4,FL,Int,TO,ToP,Day.1,Opp_Cmp,Opp_P_Att,Opp_Cmp%,Opp_P_Yds,Opp_P_TD,Opp_P_Y/A,Opp_Adj_P_A/YA,Opp_QBR,Def_Sk,Def_Sk_Yds,Opp_R_Att,Opp_R_Yds,Opp_R_TD,Opp_R_Y/A,Opp_Ply,Opp_Tot,Opp_Y/P,Opp_FGA,Opp_FGM,Opp_XPA,XPM.1,Opp_Pnt,Opp_Pnt_Yds,Opp_1D_P,Opp_1D_R,Opp_1D_Pen,Opp_1D_Tot,Opp_3DConv,Opp_3DAtt,Opp_4DConv,Opp_4DAtt,Opp_Pen,Opp_PenYds,Opp_FL,Opp_Int,Opp_TO,Opp_ToP,Time (ET),Score,Spread,Total,Spread Result,O/U,Total Score,O/U Result,Total TDs,Points Per Drive,Yds Per Drive,4D Success,3D Success,Pts per Play,Sk Rate,3d Stop Rate,4d Stop Rate,Pts Allowed per Play,Yds Allowed per Play,Turnover Diff,Turnover Percentage,Defensive TO Percentage,ToP_Minutes,Opp_ToP_Minutes,Pts Per Min of Poss,Yds per Min of Poss,ToP Ratio,Def Pts Allowed Per Min of Poss,Def Yds Allowed Per Min of Poss,Pts_rollingavg3,PtsO_rollingavg3,Tot_rollingavg3,Opp_Tot_rollingavg3,Points Per Drive_rollingavg3,Yds Per Drive_rollingavg3,Pts per Play_rollingavg3,Y/P_rollingavg3,Opp_Y/P_rollingavg3,TO_rollingavg3,Opp_TO_rollingavg3,ToP_Minutes_rollingavg3,Opp_ToP_Minutes_rollingavg3,Turnover Diff_rollingavg3,Turnover Percentage_rollingavg3,Defensive TO Percentage_rollingavg3,Pts Per Min of Poss_rollingavg3,Yds per Min of Poss_rollingavg3,ToP Ratio_rollingavg3,Def Pts Allowed Per Min of Poss_rollingavg3,Def Yds Allowed Per Min of Poss_rollingavg3,3DConv_rollingavg3,4DConv_rollingavg3,3D Success_rollingavg3,4D Success_rollingavg3,3d Stop Rate_rollingavg3,4d Stop Rate_rollingavg3,Sk Rate_rollingavg3,Season_Weight,Win,Season_Wins,Record,Win PCT,Team_Elo,Opp_Elo
32,2025,car,1.0,1.0,2025-09-07,1.0,Sun,jax,L,10.0,26.0,0,18.0,35.0,51.4,142.0,1.0,4.1,2.06,47.6,1.0,12.0,25.0,113.0,0.0,4.5,61.0,255.0,4.18,1.0,1.0,1.0,1.0,2.0,86.0,8.0,5.0,2.0,15.0,8.0,15.0,0.0,2.0,4.0,35.0,1.0,2.0,3.0,29:00,Sun,19.0,31.0,61.3,178.0,1.0,5.7,4.94,74.4,0.0,0.0,32.0,200.0,1.0,6.3,63.0,378.0,6.0,4.0,4.0,2.0,2.0,2.0,111.0,9.0,10.0,0.0,19.0,5.0,12.0,2.0,2.0,11.0,93.0,0.0,1.0,1.0,31:00,1:00,L 10-26,L +4.5,U 45.5,4.5,45.5,36.0,U,1.0,1.4285714285714286,36.42857142857143,0.0,0.5333333333333333,0.16393442622950818,0.0,0.5833333333333333,0.0,0.4126984126984127,6.0,-2.0,0.04918032786885246,0.015873015873015872,29.0,31.0,0.3448275862068966,8.793103448275861,0.48333333333333334,0.8387096774193549,12.193548387096774,10.0,26.0,255.0,378.0,1.4285714285714286,36.42857142857143,0.16393442622950818,4.18,6.0,3.0,1.0,29.0,31.0,-2.0,0.04918032786885246,0.015873015873015872,0.3448275862068966,8.793103448275861,0.48333333333333334,0.8387096774193549,12.193548387096774,8.0,0.0,0.5333333333333333,0.0,0.5833333333333333,0.0,0.0,1.0,0.0,0.0,0.0-1.0,0.0,1417.071838222474,1434.7467413614208
33,2025,car,2.0,2.0,2025-09-14,1.0,Sun,crd,L,22.0,27.0,0,35.0,55.0,63.6,303.0,3.0,5.5,5.78,88.7,3.0,25.0,19.0,49.0,0.0,2.6,77.0,352.0,4.57,1.0,1.0,1.0,1.0,2.0,95.0,19.0,4.0,3.0,26.0,5.0,15.0,3.0,4.0,7.0,83.0,1.0,1.0,2.0,33:15,Sun,17.0,25.0,68.0,211.0,1.0,8.4,7.44,90.6,1.0,9.0,22.0,82.0,1.0,3.7,48.0,293.0,6.1,2.0,2.0,3.0,3.0,2.0,123.0,10.0,5.0,1.0,16.0,3.0,9.0,1.0,1.0,12.0,96.0,0.0,1.0,1.0,26:45,4:05,L 22-27,W +7,O 45.5,7.0,45.5,49.0,O,3.0,2.75,44.0,0.75,0.3333333333333333,0.2857142857142857,0.04,0.6666666666666667,0.0,0.5625,6.104166666666667,-1.0,0.025974025974025976,0.020833333333333332,33.25,26.75,0.6616541353383458,10.586466165413533,0.5541666666666667,1.0093457943925233,10.953271028037383,16.0,26.5,303.5,335.5,2.0892857142857144,40.214285714285715,0.22482435597189693,4.375,6.05,2.5,1.0,31.125,28.875,-1.5,0.03757717692143922,0.0183531746031746,0.5032408607726212,9.689784806844697,0.51875,0.924027735905939,11.573409707567079,6.5,1.5,0.43333333333333335,0.375,0.625,0.0,0.02,1.0,0.0,0.0,0.0-2.0,0.0,1389.815088953833,1489.634087117646
34,2025,car,3.0,3.0,2025-09-21,0.0,Sun,atl,W,30.0,0.0,0,16.0,24.0,66.7,114.0,0.0,4.8,4.75,77.4,1.0,7.0,30.0,110.0,2.0,3.7,55.0,224.0,4.07,3.0,3.0,3.0,3.0,3.0,135.0,7.0,7.0,1.0,15.0,3.0,11.0,2.0,2.0,6.0,55.0,1.0,0.0,1.0,31:58,Sun,23.0,43.0,53.5,201.0,0.0,4.7,2.58,46.8,0.0,0.0,23.0,131.0,0.0,5.7,66.0,332.0,5.03,2.0,0.0,0.0,0.0,3.0,96.0,11.0,6.0,0.0,17.0,5.0,13.0,0.0,3.0,3.0,23.0,1.0,2.0,3.0,28:02,1:00,W 30-0,W +4.5,U 44,4.5,44.0,30.0,U,2.0,3.3333333333333335,24.88888888888889,1.0,0.2727272727272727,0.5454545454545454,0.0,0.6153846153846154,1.0,0.0,5.03030303030303,2.0,0.01818181818181818,0.045454545454545456,31.966666666666665,28.033333333333335,0.9384775808133473,7.007299270072993,0.5327777777777778,0.0,11.843043995243757,16.0,26.5,303.5,335.5,2.0892857142857144,40.214285714285715,0.22482435597189693,4.375,6.05,2.5,1.0,31.125,28.875,-1.5,0.03757717692143922,0.0183531746031746,0.5032408607726212,9.689784806844697,0.51875,0.924027735905939,11.573409707567079,6.5,1.5,0.43333333333333335,0.375,0.625,0.0,0.02,1.0,1.0,1.0,1.0-2.0,0.3333333333333333,1389.2175072400094,1473.7059336906925
35,2025,car,4.0,4.0,2025-09-28,1.0,Sun,nwe,L,13.0,42.0,0,23.0,36.0,63.9,197.0,2.0,5.5,6.58,96.6,1.0,11.0,28.0,129.0,0.0,4.6,65.0,326.0,5.02,1.0,0.0,2.0,1.0,5.0,231.0,11.0,8.0,2.0,21.0,5.0,14.0,1.0,3.0,5.0,29.0,0.0,0.0,0.0,35:14,Sun,14.0,18.0,77.8,203.0,2.0,11.3,13.5,150.7,1.0,0.0,29.0,104.0,3.0,3.6,48.0,307.0,6.4,0.0,0.0,6.0,6.0,4.0,205.0,8.0,7.0,1.0,16.0,3.0,9.0,1.0,1.0,7.0,54.0,0.0,0.0,0.0,24:46,1:00,L 13-42,L +5.5,O 42.5,5.5,42.5,55.0,O,2.0,1.625,40.75,0.3333333333333333,0.35714285714285715,0.2,0.05555555555555555,0.6666666666666667,0.0,0.875,6.395833333333333,0.0,0.0,0.0,35.233333333333334,24.766666666666666,0.36896877956480606,9.252601702932829,0.5872222222222222,1.695827725437416,12.395693135935398,20.666666666666668,17.666666666666668,277.0,334.3333333333333,2.5039682539682544,35.10582010582011,0.3317010857994464,4.273333333333333,5.71,2.0,1.6666666666666667,31.405555555555555,28.594444444444445,-0.3333333333333333,0.031112057341565538,0.027386964886964887,0.6483197674528632,8.79562296125413,0.523425925925926,0.6160184906039594,11.663287803459305,5.333333333333333,1.6666666666666667,0.3797979797979798,0.5833333333333334,0.6217948717948718,0.3333333333333333,0.013333333333333334,1.0,0.0,1.0,1.0-3.0,0.25,1407.794925199937,1389.361295272524
36,2025,car,5.0,5.0,2025-10-05,0.0,Sun,mia,W,27.0,24.0,0,19.0,30.0,63.3,179.0,2.0,6.0,5.8,88.1,3.0,19.0,32.0,239.0,1.0,7.5,65.0,418.0,6.43,2.0,2.0,3.0,3.0,3.0,161.0,12.0,8.0,6.0,26.0,5.0,11.0,2.0,2.0,8.0,46.0,1.0,1.0,2.0,31:14,Sun,27.0,36.0,75.0,229.0,3.0,6.4,8.03,118.9,3.0,27.0,14.0,19.0,0.0,1.4,53.0,248.0,4.68,1.0,1.0,3.0,3.0,6.0,312.0,13.0,2.0,0.0,15.0,5.0,13.0,1.0,1.0,9.0,64.0,0.0,0.0,0.0,28:46,1:00,W 27-24,W +1,O 44.5,1.0,44.5,51.0,O,3.0,2.7,41.8,1.0,0.45454545454545453,0.4153846153846154,0.08333333333333333,0.6153846153846154,0.0,0.4528301886792453,4.679245283018868,-2.0,0.03076923076923077,0.0,31.233333333333334,28.766666666666666,0.8644610458911419,13.383137673425827,0.5205555555555555,0.8342989571263036,8.62108922363847,21.666666666666668,23.0,300.6666666666667,310.6666666666667,2.5694444444444446,36.5462962962963,0.3437229437229437,4.553333333333334,5.843333333333334,1.0,1.3333333333333333,33.483333333333334,26.516666666666666,0.3333333333333333,0.01471861471861472,0.022095959595959596,0.6563668319054997,8.948789046139785,0.5580555555555556,0.9017245066099798,11.730669386405511,4.333333333333333,2.0,0.32106782106782106,0.6944444444444445,0.6495726495726496,0.3333333333333333,0.03185185185185185,1.0,1.0,2.0,2.0-3.0,0.4,1377.5675705975968,1450.3776688530809
37,2025,car,6.0,6.0,2025-10-12,0.0,Sun,dal,W,30.0,27.0,0,17.0,25.0,68.0,194.0,3.0,7.8,8.36,114.0,1.0,5.0,38.0,216.0,0.0,5.7,64.0,410.0,6.41,3.0,3.0,3.0,3.0,2.0,98.0,11.0,14.0,2.0,27.0,3.0,8.0,1.0,1.0,6.0,57.0,0.0,1.0,1.0,32:02,Sun,25.0,34.0,73.5,261.0,3.0,7.7,9.44,124.8,0.0,0.0,19.0,31.0,0.0,1.6,53.0,292.0,5.51,2.0,2.0,3.0,3.0,3.0,143.0,12.0,1.0,2.0,15.0,5.0,12.0,2.0,2.0,6.0,37.0,0.0,0.0,0.0,27:58,1:00,W 30-27,W +3,O 48.5,3.0,48.5,57.0,O,3.0,3.3333333333333335,45.55555555555556,1.0,0.375,0.46875,0.0,0.5833333333333333,0.0,0.5094339622641509,5.509433962264151,-1.0,0.015625,0.0,32.03333333333333,27.966666666666665,0.9365244536940688,12.79916753381894,0.5338888888888889,0.965435041716329,10.441001191895113,23.333333333333332,22.0,322.6666666666667,295.6666666666667,2.5527777777777776,35.81296296296296,0.38694638694638694,5.173333333333333,5.37,1.0,1.0,32.81111111111111,27.188888888888886,0.0,0.016317016317016316,0.015151515151515152,0.7239691354230985,9.881012882143883,0.5468518518518518,0.8433755608545731,10.953275451605876,4.333333333333333,1.6666666666666667,0.3614718614718615,0.7777777777777777,0.6324786324786326,0.3333333333333333,0.04629629629629629,1.0,1.0,3.0,3.0-3.0,0.5,1412.2407232127894,1494.3102745770977
38,2025,car,7.0,7.0,2025-10-19,1.0,Sun,nyj,W,13.0,6.0,0,19.0,32.0,59.4,177.0,1.0,5.5,6.16,85.0,2.0,21.0,36.0,125.0,0.0,3.5,70.0,302.0,4.31,2.0,2.0,1.0,1.0,6.0,276.0,10.0,7.0,0.0,17.0,5.0,17.0,3.0,4.0,6.0,45.0,0.0,0.0,0.0,35:05,Sun,16.0,34.0,47.1,139.0,0.0,4.1,1.44,33.8,6.0,33.0,20.0,81.0,0.0,4.1,60.0,220.0,3.67,2.0,2.0,0.0,0.0,5.0,243.0,8.0,3.0,1.0,12.0,7.0,15.0,0.0,1.0,5.0,26.0,0.0,2.0,2.0,24:55,1:00,W 13-6,W -1,U 39.5,-1.0,39.5,19.0,U,1.0,1.4444444444444444,33.55555555555556,0.75,0.29411764705882354,0.18571428571428572,0.17647058823529413,0.5333333333333333,1.0,0.1,3.6666666666666665,2.0,0.0,0.03333333333333333,35.083333333333336,24.916666666666668,0.3705463182897862,8.608076009501188,0.5847222222222223,0.24080267558528426,8.82943143812709,23.333333333333332,31.0,384.6666666666667,282.3333333333333,2.5527777777777776,42.70185185185185,0.3613782051282051,5.953333333333333,5.53,1.0,0.0,32.833333333333336,27.166666666666668,-1.0,0.01546474358974359,0.0,0.7233180930500055,11.811635636725866,0.5472222222222222,1.1651872414266828,10.485927850489661,4.333333333333333,1.3333333333333333,0.3955627705627706,0.7777777777777777,0.6217948717948718,0.0,0.04629629629629629,1.0,1.0,4.0,4.0-3.0,0.5714285714285714,1447.656258406714,1324.588428163372
39,2025,car,8.0,8.0,2025-10-26,0.0,Sun,buf,L,9.0,40.0,0,16.0,24.0,66.7,130.0,0.0,5.4,3.54,62.8,7.0,45.0,28.0,114.0,1.0,4.1,59.0,244.0,4.14,2.0,1.0,1.0,0.0,4.0,211.0,11.0,5.0,3.0,19.0,4.0,11.0,1.0,1.0,4.0,20.0,2.0,1.0,3.0,26:28,Sun,14.0,23.0,60.9,165.0,1.0,7.2,8.04,97.2,2.0,20.0,35.0,245.0,4.0,7.0,60.0,410.0,6.83,2.0,2.0,5.0,4.0,3.0,146.0,10.0,12.0,1.0,23.0,7.0,12.0,0.0,0.0,7.0,60.0,0.0,0.0,0.0,33:32,1:00,L 9-40,L +7.5,O 48.5,7.5,48.5,49.0,O,1.0,0.9,24.4,1.0,0.36363636363636365,0.15254237288135594,0.08695652173913043,0.41666666666666663,0.0,0.6666666666666666,6.833333333333333,-3.0,0.05084745762711865,0.0,26.466666666666665,33.53333333333333,0.3400503778337532,9.219143576826196,0.44111111111111106,1.1928429423459246,12.226640159045726,23.333333333333332,19.0,376.6666666666667,253.33333333333334,2.4925925925925925,40.303703703703704,0.3566163003663004,5.716666666666666,4.62,1.0,0.6666666666666666,32.78333333333333,27.21666666666667,-0.3333333333333333,0.01546474358974359,0.011111111111111112,0.7238439392916657,11.596793738915318,0.5463888888888889,0.6801788914759723,9.297173951220223,4.333333333333333,2.0,0.374554367201426,0.9166666666666666,0.5773504273504274,0.3333333333333333,0.08660130718954247,1.0,0.0,4.0,4.0-4.0,0.5,1456.5046472212748,1591.9492753209975
40,2025,car,9.0,9.0,2025-11-02,1.0,Sun,gnb,W,16.0,13.0,0,11.0,20.0,55.0,102.0,0.0,5.1,2.85,48.3,1.0,0.0,33.0,163.0,2.0,4.9,54.0,265.0,4.91,1.0,1.0,2.0,1.0,3.0,134.0,6.0,11.0,2.0,19.0,4.0,10.0,2.0,2.0,5.0,39.0,0.0,1.0,1.0,29:50,Sun,26.0,37.0,70.3,265.0,0.0,7.2,5.95,79.2,1.0,8.0,25.0,104.0,1.0,4.2,63.0,369.0,5.86,3.0,2.0,1.0,1.0,0.0,0.0,13.0,7.0,0.0,20.0,7.0,13.0,2.0,3.0,7.0,42.0,1.0,1.0,2.0,30:10,1:00,W 16-13,W +13.5,U 43,13.5,43.0,29.0,U,2.0,2.2857142857142856,37.857142857142854,1.0,0.4,0.2962962962962963,0.02702702702702703,0.46153846153846156,0.33333333333333337,0.20634920634920634,5.857142857142857,1.0,0.018518518518518517,0.031746031746031744,29.833333333333332,30.166666666666668,0.5363128491620112,8.88268156424581,0.4972222222222222,0.430939226519337,12.232044198895027,17.333333333333332,24.333333333333332,318.6666666666667,307.3333333333333,1.8925925925925926,34.50370370370371,0.2690022195318806,4.953333333333333,5.336666666666667,1.3333333333333333,0.6666666666666666,31.194444444444443,28.805555555555557,-0.6666666666666666,0.022157485875706217,0.011111111111111112,0.549040383272536,10.208795706715442,0.5199074074074074,0.799693553215846,10.499024263022642,4.0,1.6666666666666667,0.3442513368983957,0.9166666666666666,0.5111111111111111,0.3333333333333333,0.0878090366581415,1.0,1.0,5.0,5.0-4.0,0.5555555555555556,1447.0729941319653,1623.8608254015933
41,2025,chi,1.0,1.0,2025-09-08,0.0,Mon,min,L,24.0,27.0,0,21.0,35.0,60.0,198.0,1.0,5.7,6.23,85.2,2.0,12.0,26.0,119.0,1.0,4.6,63.0,317.0,5.03,2.0,1.0,3.0,3.0,6.0,266.0,10.0,7.0,3.0,20.0,3.0,12.0,0.0,1.0,12.0,127.0,1.0,0.0,1.0,32:53,Mon,13.0,20.0,65.0,134.0,2.0,6.7,6.45,96.7,3.0,9.0,26.0,120.0,1.0,4.6,49.0,254.0,5.18,2.0,2.0,1.0,1.0,7.0,333.0,5.0,6.0,3.0,14.0,3.0,12.0,0.0,0.0,8.0,50.0,0.0,1.0,1.0,27:07,8:15,L 24-27,L -1,O 43.5,-1.0,43.5,51.0,O,2.0,2.1818181818181817,28.818181818181817,0.0,0.25,0.38095238095238093,0.15,0.75,0.0,0.5510204081632653,5.183673469387755,0.0,0.015873015873015872,0.02040816326530612,32.88333333333333,27.116666666666667,0.7298530157121136,9.640141915864167,0.5480555555555555,0.9956976029502151,9.366933005531653,24.0,27.0,317.0,254.0,2.1818181818181817,28.818181818181817,0.38095238095238093,5.03,5.18,1.0,1.0,32.88333333333333,27.116666666666667,0.0,0.015873015873015872,0.02040816326530612,0.7298530157121136,9.640141915864167,0.5480555555555555,0.9956976029502151,9.366933005531653,3.0,0.0,0.25,0.0,0.75,0.0,0.15,1.0,0.0,0.0,0.0-1.0,0.0,1421.4618196449142,1590.834237261091
42,2025,chi,2.0,2.0,2025-09-14,1.0,Sun,det,L,21.0,52.0,0,21.0,33.0,63.6,205.0,2.0,6.2,6.06,88.6,4.0,29.0,27.0,134.0,1.0,5.0,64.0,339.0,5.3,0.0,0.0,3.0,3.0,4.0,212.0,11.0,7.0,1.0,19.0,7.0,13.0,0.0,2.0,8.0,50.0,1.0,1.0,2.0,29:40,Sun,23.0,28.0,82.1,334.0,5.0,11.9,15.5,156.0,0.0,0.0,30.0,177.0,2.0,5.9,58.0,511.0,8.81,2.0,1.0,7.0,7.0,3.0,147.0,15.0,10.0,0.0,25.0,4.0,10.0,1.0,1.0,3.0,28.0,0.0,0.0,0.0,30:20,1:00,L 21-52,L +6.5,O 46.5,6.5,46.5,73.0,O,3.0,2.3333333333333335,37.666666666666664,0.0,0.5384615384615384,0.328125,0.0,0.6,0.0,0.896551724137931,8.810344827586206,-2.0,0.03125,0.0,29.666666666666668,30.333333333333332,0.7078651685393258,11.42696629213483,0.49444444444444446,1.7142857142857144,16.846153846153847,22.5,39.5,328.0,382.5,2.257575757575758,33.24242424242424,0.35453869047619047,5.165,6.995,1.5,0.5,31.275,28.725,-1.0,0.023561507936507936,0.01020408163265306,0.7188590921257196,10.5335541039995,0.52125,1.3549916586179647,13.10654342584275,5.0,0.0,0.3942307692307692,0.0,0.675,0.0,0.075,1.0,0.0,0.0,0.0-2.0,0.0,1405.5807166736124,1576.138024234525
43,2025,chi,3.0,3.0,2025-09-21,0.0,Sun,dal,W,31.0,14.0,0,19.0,28.0,67.9,298.0,4.0,10.6,13.5,142.6,0.0,0.0,29.0,87.0,0.0,3.0,57.0,385.0,6.75,1.0,1.0,4.0,4.0,4.0,176.0,11.0,7.0,1.0,19.0,8.0,14.0,1.0,1.0,6.0,41.0,0.0,0.0,0.0,27:02,Sun,34.0,45.0,75.6,275.0,1.0,6.1,3.56,70.1,2.0,17.0,20.0,121.0,0.0,6.1,67.0,396.0,5.91,2.0,2.0,0.0,0.0,2.0,102.0,14.0,6.0,3.0,23.0,3.0,11.0,2.0,3.0,4.0,25.0,1.0,3.0,4.0,32:58,4:25,W 31-14,W +1.5,U 50.5,1.5,50.5,45.0,U,4.0,3.4444444444444446,42.77777777777778,1.0,0.5714285714285714,0.543859649122807,0.044444444444444446,0.7272727272727273,0.33333333333333337,0.208955223880597,5.91044776119403,4.0,0.0,0.05970149253731343,27.033333333333335,32.96666666666667,1.1467324290998766,14.241676942046855,0.4505555555555556,0.4246713852376137,12.012133468149646,22.5,39.5,328.0,382.5,2.257575757575758,33.24242424242424,0.35453869047619047,5.165,6.995,1.5,0.5,31.275,28.725,-1.0,0.023561507936507936,0.01020408163265306,0.7188590921257196,10.5335541039995,0.52125,1.3549916586179647,13.10654342584275,5.0,0.0,0.3942307692307692,0.0,0.675,0.0,0.075,1.0,1.0,1.0,1.0-2.0,0.3333333333333333,1389.7764409012282,1504.5506966015123
44,2025,chi,4.0,4.0,2025-09-28,1.0,Sun,rai,W,25.0,24.0,0,22.0,37.0,59.5,202.0,1.0,5.5,4.78,72.1,1.0,10.0,26.0,69.0,1.0,2.7,64.0,271.0,4.23,4.0,4.0,1.0,1.0,3.0,148.0,10.0,5.0,1.0,16.0,7.0,16.0,1.0,1.0,8.0,60.0,0.0,1.0,1.0,33:10,Sun,14.0,21.0,66.7,117.0,2.0,5.6,1.05,73.0,0.0,0.0,31.0,240.0,1.0,7.7,52.0,357.0,6.87,2.0,1.0,3.0,3.0,1.0,60.0,6.0,10.0,1.0,17.0,2.0,8.0,0.0,1.0,5.0,36.0,1.0,3.0,4.0,26:50,4:25,W 25-24,W +1.5,O 47.5,1.5,47.5,49.0,O,2.0,2.5,27.1,1.0,0.4375,0.390625,0.0,0.75,1.0,0.46153846153846156,6.865384615384615,3.0,0.015625,0.07692307692307693,33.166666666666664,26.833333333333332,0.7537688442211056,8.170854271356784,0.5527777777777777,0.8944099378881988,13.304347826086957,25.333333333333332,31.0,347.0,387.0,2.6531986531986536,36.42087542087542,0.4176456766917293,5.6933333333333325,6.633333333333333,1.0,1.6666666666666667,29.861111111111114,30.13888888888889,0.6666666666666666,0.01570767195767196,0.026703218600873185,0.861483537783772,11.769595050015283,0.4976851851851852,1.0448849008245145,12.741740106611715,6.0,0.3333333333333333,0.4532967032967033,0.3333333333333333,0.6924242424242424,0.11111111111111112,0.06481481481481481,1.0,1.0,2.0,2.0-2.0,0.5,1427.7561879071868,1422.8709048306469
45,2025,chi,5.0,6.0,2025-10-13,1.0,Mon,was,W,25.0,24.0,0,17.0,29.0,58.6,236.0,1.0,8.1,8.83,96.3,3.0,16.0,27.0,145.0,1.0,5.4,59.0,381.0,6.46,5.0,4.0,1.0,1.0,2.0,106.0,10.0,8.0,1.0,19.0,3.0,10.0,0.0,1.0,9.0,84.0,0.0,0.0,0.0,28:26,Mon,19.0,26.0,73.1,205.0,3.0,7.9,8.46,118.3,3.0,6.0,31.0,124.0,0.0,4.0,60.0,329.0,5.48,2.0,1.0,3.0,3.0,1.0,30.0,11.0,7.0,4.0,22.0,3.0,8.0,1.0,1.0,5.0,40.0,2.0,1.0,3.0,31:34,8:15,W 25-24,W +5.5,U 49.5,5.5,49.5,49.0,U,2.0,2.7777777777777777,42.333333333333336,0.0,0.3,0.423728813559322,0.11538461538461539,0.625,0.0,0.4,5.483333333333333,3.0,0.0,0.05,28.433333333333334,31.566666666666666,0.8792497069167644,13.39976553341149,0.4738888888888889,0.7602956705385427,10.422386483632524,25.666666666666668,30.0,331.6666666666667,421.3333333333333,2.7592592592592595,35.84814814814815,0.42086988304093564,5.426666666666667,7.196666666666666,1.0,2.6666666666666665,29.95555555555556,30.044444444444448,1.6666666666666667,0.015625,0.04554152315346346,0.8694554806201026,11.279832501846156,0.4992592592592593,1.011122345803842,14.054211713463483,7.333333333333333,0.6666666666666666,0.5157967032967034,0.6666666666666666,0.6924242424242424,0.4444444444444445,0.014814814814814815,1.0,1.0,3.0,3.0-3.0,0.5,1456.06223999697,1543.7290054779983
46,2025,chi,6.0,7.0,2025-10-19,0.0,Sun,nor,W,26.0,14.0,0,15.0,26.0,57.7,164.0,0.0,6.3,4.58,60.4,1.0,8.0,40.0,222.0,2.0,5.6,67.0,386.0,5.76,4.0,4.0,2.0,2.0,3.0,129.0,10.0,13.0,0.0,23.0,3.0,12.0,1.0,1.0,10.0,92.0,0.0,1.0,1.0,36:19,Sun,20.0,32.0,62.5,209.0,2.0,6.5,3.56,63.2,4.0,24.0,17.0,44.0,0.0,2.6,53.0,253.0,4.77,1.0,0.0,2.0,2.0,3.0,127.0,9.0,3.0,4.0,16.0,3.0,10.0,0.0,2.0,5.0,30.0,1.0,3.0,4.0,23:41,1:00,W 26-14,W -4,U 43.5,-4.0,43.5,40.0,U,2.0,2.6,38.6,1.0,0.25,0.3880597014925373,0.125,0.7,1.0,0.2641509433962264,4.773584905660377,3.0,0.014925373134328358,0.07547169811320754,36.31666666666667,23.683333333333334,0.715924736117485,10.628728774667277,0.6052777777777778,0.5911330049261083,10.682617874736101,27.0,20.666666666666668,345.6666666666667,360.6666666666667,2.907407407407407,37.403703703703705,0.4527378208940431,5.8133333333333335,6.086666666666667,0.3333333333333333,3.6666666666666665,29.54444444444444,30.45555555555556,3.3333333333333335,0.005208333333333333,0.06220818982013012,0.9265836600792489,11.937432248938377,0.4924074074074074,0.6931256645547851,11.912955925956375,6.0,0.6666666666666666,0.4363095238095238,0.6666666666666666,0.7007575757575757,0.4444444444444445,0.05327635327635328,1.0,1.0,4.0,4.0-3.0,0.5714285714285714,1491.9234080427948,1366.6068930748786
47,2025,chi,7.0,8.0,2025-10-26,1.0,Sun,rav,L,16.0,30.0,0,25.0,38.0,65.8,276.0,0.0,7.3,6.08,76.2,1.0,9.0,23.0,96.0,1.0,4.2,62.0,372.0,6.0,4.0,3.0,1.0,1.0,2.0,108.0,13.0,5.0,1.0,19.0,6.0,13.0,0.0,1.0,11.0,79.0,0.0,1.0,1.0,29:30,Sun,17.0,22.0,77.3,178.0,1.0,8.1,9.0,115.3,2.0,8.0,35.0,177.0,2.0,5.1,59.0,355.0,6.02,3.0,3.0,3.0,3.0,2.0,95.0,8.0,13.0,3.0,24.0,4.0,10.0,1.0,1.0,6.0,45.0,0.0,0.0,0.0,30:30,1:00,L 16-30,L +2.5,O 45,2.5,45.0,46.0,O,1.0,2.0,46.5,0.0,0.46153846153846156,0.25806451612903225,0.09090909090909091,0.6,0.0,0.5084745762711864,6.016949152542373,-1.0,0.016129032258064516,0.0,29.5,30.5,0.5423728813559322,12.610169491525424,0.49166666666666664,0.9836065573770492,11.639344262295081,25.333333333333332,20.666666666666668,346.0,313.0,2.6259259259259258,36.01111111111111,0.4008045050172864,5.483333333333333,5.706666666666667,0.6666666666666666,3.6666666666666665,32.63888888888889,27.361111111111114,3.0,0.010183457711442787,0.06746492501209482,0.782981095751785,10.733116193145184,0.5439814814814815,0.7486128711176167,11.469784061485194,4.333333333333333,0.6666666666666666,0.32916666666666666,0.6666666666666666,0.6916666666666668,0.6666666666666666,0.08012820512820513,1.0,0.0,4.0,4.0-4.0,0.5,1510.8178507449136,1467.109049459434
