Game_ID,Season,Week,Date,IsInternational,Elo_Diff,Diff_Pts_rollingavg3,Diff_PtsO_rollingavg3,Diff_Tot_rollingavg3,Diff_Opp_Tot_rollingavg3,Diff_Points Per Drive_rollingavg3,Diff_Yds Per Drive_rollingavg3,Diff_Pts per Play_rollingavg3,Diff_Y/P_rollingavg3,Diff_Opp_Y/P_rollingavg3,Diff_TO_rollingavg3,Diff_Opp_TO_rollingavg3,Diff_ToP_Minutes_rollingavg3,Diff_Opp_ToP_Minutes_rollingavg3,Diff_Turnover Diff_rollingavg3,Diff_Turnover Percentage_rollingavg3,Diff_Defensive TO Percentage_rollingavg3,Diff_Pts Per Min of Poss_rollingavg3,Diff_Yds per Min of Poss_rollingavg3,Diff_ToP Ratio_rollingavg3,Diff_Def Pts Allowed Per Min of Poss_rollingavg3,Diff_Def Yds Allowed Per Min of Poss_rollingavg3,Diff_3DConv_rollingavg3,Diff_4DConv_rollingavg3,Diff_3D Success_rollingavg3,Diff_4D Success_rollingavg3,Diff_3d Stop Rate_rollingavg3,Diff_4d Stop Rate_rollingavg3,Diff_Sk Rate_rollingavg3,OffPtsPerDrive_vs_DefPtsPerPoss,Off3DSuccess_vs_Def3DStop,Off4DSuccess_vs_Def4DStop,OffTORate_vs_DefTORate,Total_Offensive_Efficiency_Diff,Total_Defensive_Efficiency_Diff,H_Season_Weight,spread_target,total_target,win_target
2016_W01_nor_vs_rai,2016,1,2016-09-11,0,11.275916678017438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304672100000001,-1,69,0
2016_W03_atl_vs_nor,2016,3,2016-09-26,0,-30.824092751611033,-6.0,-4.0,-53.5,39.0,-0.8136363636363644,-8.963636363636361,-0.08922954693611479,-0.7050000000000001,0.28999999999999915,0.0,1.0,-2.083333333333332,2.083333333333332,1.0,-0.00012019230769240007,0.0116666666666667,-0.18698808444544235,-1.330209081038971,-0.03472222222222221,-0.1789042340801288,0.4521675384792623,-0.5,0.0,-0.06818181818181823,0.25,-0.05681818181818177,0.25,0.013279132791327902,1.1476274397054609,-0.3444638694638694,0.25,-0.0006410256410257003,-0.5359553035241598,0.06828282828282832,0.4304672100000001,-13,77,0
2016_W06_car_vs_nor,2016,6,2016-10-16,0,-78.44491902303798,7.666666666666668,2.666666666666668,-20.333333333333314,36.0,0.8771043771043769,0.676262626262627,0.06428285100536119,-1.089999999999999,0.16000000000000014,-1.6666666666666667,1.6666666666666667,1.399999999999995,-1.399999999999995,3.333333333333333,-0.031764710435297897,0.0231305013394565,0.15603076951050288,-1.708051238488018,0.02333333333333326,0.18663661068189574,2.1603238520468295,2.333333333333333,0.0,0.1476139601139601,-0.16666666666666663,-0.039121989121989165,0.6666666666666666,-0.011320574281436395,1.6204955331977309,-0.11809116809116804,0.5,0.012569872696455,-0.049537590630086926,0.21689172629471132,0.4304672100000001,3,79,1
2016_W08_nor_vs_sea,2016,8,2016-10-30,0,-164.13755866968722,12.666666666666668,17.333333333333336,105.66666666666663,-10.666666666666686,0.9467365967365966,9.167495467495467,0.1346957966120309,0.7266666666666666,0.4999999999999991,1.6666666666666667,0.0,1.5499999999999972,-6.549999999999994,-1.6666666666666667,0.0233437663015127,-0.002103979092392301,0.3945096553265133,3.0565880037699795,0.057666666666666644,0.6458665722403174,1.8374734251175049,5.666666666666668,0.6666666666666666,0.29417989417989426,0.6666666666666666,0.049328449328449375,-0.16666666666666669,-0.054037030186416306,2.296393211319786,-0.010149110149110019,0.16666666666666663,-0.0024575157497693026,0.6026996866717647,-0.039814065476869866,0.4304672100000001,5,45,1
2016_W10_den_vs_nor,2016,10,2016-11-13,0,-110.51098213058594,4.333333333333332,4.0,146.33333333333337,44.66666666666663,0.7188552188552193,19.077441077441076,-0.040344997545184,0.6633333333333331,2.4666666666666677,-0.6666666666666667,0.0,10.561111111111114,-10.56111111111111,0.6666666666666666,-0.0146775944337047,0.0066273906284381005,-0.1923114718823309,-0.09605296621332648,0.17601851851851852,0.4375805541702926,6.690801999515308,6.0,0.0,0.33704269586622543,0.0,0.04923181393769627,0.0,-0.0401979841648723,2.3081315148531583,0.01590413943355129,-0.6666666666666666,-0.008917960752099899,0.44728118488112284,0.018619734855378125,0.4304672100000001,-2,48,0
2016_W12_nor_vs_ram,2016,12,2016-11-27,0,23.67790239322062,18.333333333333336,12.666666666666668,156.33333333333331,88.66666666666669,1.5333333333333334,11.650000000000002,0.25950313790524504,2.133333333333333,0.9799999999999986,1.3333333333333335,1.3333333333333335,0.055555555555557135,-0.05555555555555003,0.0,0.024872370175267403,0.019828861726397397,0.6071270605932383,5.252813126950837,0.0009259259259257746,0.4832417373570482,4.169860485536386,2.333333333333333,-0.33333333333333337,0.20223131987837872,-0.22222222222222215,-0.12956395742773452,0.3333333333333333,-0.022966657525481105,2.0766625408114874,-0.25885400003047065,0.3333333333333333,0.0238079704557766,1.3087232681906371,0.07453274587733207,0.4304672100000001,28,70,1
2016_W13_det_vs_nor,2016,13,2016-12-04,0,-91.48448569540642,9.33333333333334,7.0,134.33333333333331,-40.333333333333314,0.5454545454545454,7.492929292929293,0.11520829082774581,1.783333333333334,-0.9966666666666661,1.333333333333333,0.0,-0.08888888888888857,-2.1277777777777693,-1.3333333333333333,0.023025635270913603,-0.0015656990995961025,0.30679022347916185,4.902230093537673,0.01709698257897807,0.28795576693852115,-0.5595555864208652,-1.333333333333333,1.3333333333333333,-0.02401302401302391,0.6666666666666666,-0.09214212000589694,-0.16666666666666669,0.0847853535353536,2.175802418866038,-0.2906796906796905,0.16666666666666663,0.0176795453555185,0.8146653898718751,-0.08679149525738657,0.4304672100000001,-15,41,0
2016_W16_nor_vs_tam,2016,16,2016-12-24,0,-34.87035625709041,2.6666666666666714,9.0,85.33333333333337,14.666666666666629,0.011111111111111072,4.908333333333331,-0.01864303246463228,0.9099999999999993,0.18666666666666565,0.6666666666666663,-1.3333333333333335,-0.5888888888888921,0.5888888888888886,-2.0,0.010737952285681598,-0.0226100694385353,0.020772114897278926,3.1288261269134363,-0.009814814814814887,0.38884761619825803,1.0424019052804532,1.333333333333333,0.3333333333333333,0.0775335775335777,0.16666666666666669,-0.06196581196581197,-0.1666666666666666,-0.011701509872241597,1.7754283625090452,-0.13186813186813173,0.33333333333333337,0.0042864718731985,0.30082269288215935,-0.0837475160236713,0.4304672100000001,7,55,1
2017_W02_nor_vs_nwe,2017,2,2017-09-17,0,-125.11014663135279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782969000000001,-16,56,0
2017_W06_det_vs_nor,2017,6,2017-10-15,0,-29.591935781346592,3.3333333333333393,-4.9999999999999964,107.0,-15.0,0.7090909090909085,17.92727272727273,0.05709088526425993,1.7333333333333325,-0.3166666666666673,-0.3333333333333333,-0.6666666666666667,0.6777777777777771,-0.6777777777777807,-0.3333333333333335,-0.0059523809523809,-0.009861782779200804,0.055870380320429014,3.4610963854697747,0.011296296296296304,-0.16825984731403953,-0.7821910764690418,1.6666666666666665,0.6666666666666666,0.14957264957264949,0.3333333333333333,0.018981481481481488,0.0,0.03354423354423361,2.139657615542765,-0.17439458689458692,0.0,-0.0339031339031339,0.8331717092295005,0.0030398995674268945,0.4782969000000001,14,90,1
2017_W08_chi_vs_nor,2017,8,2017-10-29,0,129.59500478995324,12.333333333333336,2.6666666666666625,147.33333333333337,-30.33333333333337,1.1283670033670032,18.56548821548822,0.09515648911171298,1.166666666666666,0.28000000000000025,0.3333333333333335,0.33333333333333304,5.605555555555558,-8.238888888888884,0.0,0.0030206112295665007,0.006910221900727799,0.25903708647262946,2.98174601019271,0.11718022145857193,0.20597325092038743,1.51360685958133,2.0,0.6666666666666667,0.1452008775538187,0.5,-0.007323232323232287,0.3333333333333333,-0.022072855408579894,2.4567978703773607,-0.2905982905982905,0.5,-0.004964205885685399,0.7967300530484608,0.11097344097027628,0.4782969000000001,8,32,1
2017_W09_nor_vs_tam,2017,9,2017-11-05,0,134.77165375821687,11.666666666666664,-6.0,37.666666666666686,-68.66666666666663,0.6851851851851847,1.3518518518518619,0.1716979206531446,0.4733333333333327,-1.1133333333333324,-0.3333333333333335,0.9999999999999998,3.9666666666666686,-3.9666666666666686,1.3333333333333333,-0.005489767280812102,0.012159131658911998,0.2800484104914832,-0.3954785647456518,0.06611111111111112,-0.09908717379526355,-0.9773888265262709,-1.0,0.0,-0.09663299663299657,0.4444444444444444,0.06860269360269355,0.3333333333333333,0.0258139083139083,1.8452920952443148,-0.17924836601307187,0.3333333333333333,0.013359808436965,0.44340547972388733,0.13803171953164628,0.4782969000000001,20,40,1
2017_W11_nor_vs_was,2017,11,2017-11-19,0,107.76643178094264,10.333333333333336,-17.666666666666664,117.66666666666663,-148.33333333333331,1.220538720538721,13.995117845117846,0.1517635018107385,1.8166666666666664,-1.6133333333333333,0.0,-0.6666666666666667,6.533333333333328,-6.533333333333335,-0.6666666666666666,-0.0005747126436781019,-0.006907439539018401,0.1370077768609358,1.471867994700581,0.10888888888888892,-0.4736957221799714,-2.733874238478805,0.666666666666667,-0.6666666666666666,0.09605209605209603,-0.2,0.14028455204925794,0.6666666666666666,0.0471440596440596,2.6056561396027633,-0.11945461945461944,0.3333333333333333,0.001497426976879098,1.062989629672042,0.2666812597256354,0.4782969000000001,3,65,1
2017_W13_car_vs_nor,2017,13,2017-12-03,0,-4.177032663737691,0.3333333333333286,0.6666666666666607,62.0,3.3333333333333144,0.04377104377104413,5.191919191919183,0.015154793947843359,1.243333333333334,-0.35000000000000053,0.0,-0.33333333333333337,-1.3333333333333357,2.1944444444444393,-0.3333333333333333,-0.0009652954858433999,-0.00507455361809,0.032662477000879764,2.841700964966133,-0.02919366770232279,-0.07112719626838315,-1.1009377566736749,-1.666666666666667,0.6666666666666666,-0.08119658119658113,0.5,0.18145743145743132,-0.3333333333333333,0.0296242500189869,2.561258208391363,-0.2206959706959707,0.33333333333333337,-0.007431455974992399,0.43408639035074054,-0.05231681849799733,0.4782969000000001,10,52,1
2017_W15_nor_vs_nyj,2017,15,2017-12-17,0,150.66227139833495,1.0,-7.333333333333339,24.33333333333337,-3.0,0.07536907536907522,2.5063455063455073,0.11115667420814479,1.6466666666666674,-0.9200000000000008,-0.33333333333333337,1.6666666666666667,-3.3888888888888857,3.388888888888882,2.0,-0.007398504273504301,0.0262401336063781,0.18968538370208554,2.808324283427085,-0.05648148148148158,-0.47237095533684215,-4.056914159456044,-3.0,0.6666666666666667,-0.1023809523809523,0.6666666666666667,-0.03218954248366013,0.0,-0.010963449135492201,1.0032429927202637,-0.3560601163542339,0.6666666666666667,0.0116185897435897,0.6110641387479624,-0.0019831362924273427,0.4782969000000001,12,50,1
2017_W16_atl_vs_nor,2017,16,2017-12-24,0,-21.042786275865637,8.66666666666666,2.666666666666668,30.0,-25.0,0.31439393939393945,-6.3463804713804635,0.15110040859053153,0.5933333333333337,-0.9166666666666661,0.6666666666666667,1.3333333333333335,-2.022222222222215,2.022222222222215,0.6666666666666666,0.011858974358974398,0.019006982658481,0.3396127406691245,1.7986042123925774,-0.033703703703703625,0.037650670434363875,-1.7682176229871285,-1.666666666666667,0.6666666666666667,-0.0944444444444445,0.6666666666666667,0.02777777777777768,0.6666666666666666,-0.015615248948582294,1.8075004989456005,-0.23333333333333345,1.0,0.014772727272727298,0.35294256043926825,0.23781714236764176,0.4782969000000001,10,36,1
2018_W01_nor_vs_tam,2018,1,2018-09-09,0,92.57420504494871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531441,-8,88,0
2018_W02_cle_vs_nor,2018,2,2018-09-16,0,167.33516915564974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531441,3,39,1
2018_W05_nor_vs_was,2018,5,2018-10-08,0,50.659025137824756,11.000000000000007,9.666666666666663,16.333333333333314,66.33333333333331,0.9247474747474747,-1.145117845117852,0.12828141331323867,-0.05999999999999961,1.0966666666666667,-0.33333333333333337,-0.6666666666666667,0.2944444444444443,2.06666666666667,-0.3333333333333333,-0.004270924437167801,-0.0123785210026486,0.29361503010726353,0.18865020303266178,-0.017237175063261945,0.3097453985274272,1.626800145582619,-0.33333333333333304,0.0,-0.0382672882672882,0.16666666666666663,-0.02696608946608936,-0.5,0.0263048448682734,2.5157784786926523,-0.24977106227106227,0.0,-0.0183045498378189,0.3310096293535712,-0.17978153682291265,0.531441,24,62,1
2018_W09_nor_vs_ram,2018,9,2018-11-04,0,-26.56062260007525,2.000000000000007,1.6666666666666679,-47.666666666666686,37.66666666666663,1.4304834054834052,9.389574314574318,0.08199306261322958,-0.08333333333333215,-0.09000000000000075,0.6666666666666667,-0.6666666666666667,-2.255555555555553,2.2555555555555564,-1.3333333333333335,0.011712588599381001,-0.0138929578456084,0.12210538672000337,-0.7137531818777028,-0.03759259259259262,-0.0006454364612548114,0.21811534126561583,-2.0,0.6666666666666666,0.03229069405540003,-0.4,-0.14313649313649324,-0.22222222222222215,-0.0695185648437681,3.444905628500622,-0.2588263588263589,-0.4,-0.0186120994839278,0.47638104492110084,-0.12641722440144126,0.531441,10,80,1
2018_W11_nor_vs_phi,2018,11,2018-11-18,0,148.81233786434382,21.66666666666667,1.0,36.0,24.666666666666686,2.089285714285715,-2.592063492063488,0.30895606233402945,0.16999999999999904,1.0899999999999999,-0.6666666666666666,1.3333333333333335,2.505555555555553,-2.5055555555555564,2.0,-0.010206024448264302,0.025727498153313898,0.5661988890634624,-0.30383129323655034,0.04175925925925916,0.11420323522939668,2.1097091949947764,1.333333333333333,0.0,0.125925925925926,0.41666666666666663,0.1693722943722944,0.44444444444444453,0.003839960361699507,3.866704085725303,-0.0019240019240018835,0.5,0.0056748688519838,0.8560805922065811,0.21318141232335094,0.531441,41,55,1
2018_W12_atl_vs_nor,2018,12,2018-11-22,0,165.30232814586293,23.66666666666667,-2.6666666666666607,105.0,-51.0,2.123148148148148,4.433333333333344,0.28977195943768314,0.8033333333333319,-0.17333333333333467,-1.0,1.3333333333333335,6.216666666666665,-6.216666666666665,2.3333333333333335,-0.0156394547233588,0.030111926816449797,0.5183830527347267,0.6969072087553059,0.1036111111111111,0.04988359210324067,0.8578474708750683,-0.33333333333333304,0.6666666666666666,0.02858252858252852,0.8333333333333334,0.24935897435897436,0.8333333333333334,0.04570158102766799,4.260799533752573,0.045066045066044946,1.0,-0.0071130952380953,1.0720844803063876,0.37093474483625255,0.531441,14,48,1
2018_W16_nor_vs_pit,2018,16,2018-12-23,0,70.260097306955,-6.0,-10.333333333333329,-77.33333333333337,-86.33333333333331,-0.6321428571428571,-8.330158730158736,-0.0957801289802509,-1.3133333333333344,-1.6933333333333334,0.3333333333333335,1.0,1.0444444444444514,-1.0444444444444514,0.6666666666666666,0.005250151532849898,0.0156817354185775,-0.2358518138633069,-3.1576524640848067,0.017407407407407427,-0.3079962977893426,-2.3822084495906033,0.0,0.3333333333333333,-0.06982646982646978,0.3333333333333333,-0.07215007215007219,-0.1666666666666666,0.0958720330237357,1.141784932938279,-0.246930846930847,0.3333333333333333,0.015973858765884398,-0.6804187731521475,-0.07437833446605376,0.531441,3,59,1
2018_W17_car_vs_nor,2018,17,2018-12-30,0,226.80791059809417,10.666666666666668,-3.666666666666668,-20.666666666666686,-55.33333333333337,0.9666666666666663,-4.770370370370365,0.1889750798873501,0.2233333333333336,-2.326666666666667,-0.6666666666666663,-0.33333333333333326,-0.155555555555555,0.155555555555555,0.3333333333333333,-0.006520835385008295,-0.0121517565300399,0.3602999569052979,-0.3633857348277161,-0.002592592592592702,-0.21572878539898732,-2.850851348821564,-1.0,-0.33333333333333337,-0.005372405372405298,0.27777777777777785,-0.06821326821326834,0.3333333333333333,0.0531712782513698,1.610810535475693,-0.18005698005698012,0.6666666666666666,-0.012486534657343697,0.45965835996245,0.08432276953000835,0.531441,-19,47,0
2019_W01_htx_vs_nor,2019,1,2019-09-09,0,76.01128720047427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5904900000000001,2,58,1
2019_W04_dal_vs_nor,2019,4,2019-09-29,0,31.972636110584972,-8.333333333333336,12.666666666666663,-141.66666666666663,100.0,-1.1879629629629638,-19.042592592592584,-0.0748975249129824,-1.6433333333333335,1.3633333333333324,0.33333333333333337,0.0,-2.7611111111111164,2.7611111111111164,-0.3333333333333333,0.007539495504931501,0.0004971924153981001,-0.18617228397333574,-3.488603657689932,-0.046018518518518514,0.35896754362047456,2.1447899300383764,-1.333333333333333,0.3333333333333333,-0.17319347319347322,0.3333333333333333,-0.22539312539312528,-0.3055555555555557,0.0620372550250599,1.8971246543634228,-0.3930587930587931,-0.22222222222222238,0.002639854125922202,-0.9687312737364265,-0.1768171628444276,0.5904900000000001,2,22,1
2019_W05_nor_vs_tam,2019,5,2019-10-06,0,199.65671270623284,-17.333333333333336,-7.333333333333339,-159.0,-34.333333333333314,-1.189821289821291,-7.890831390831391,-0.16854070622980005,-1.4100000000000001,0.043333333333333,0.33333333333333337,-0.6666666666666663,-1.8388888888888921,1.8388888888888886,-1.0,0.008758543877738199,-0.003769262201451299,-0.4716413318957585,-4.291118677922496,-0.03064814814814798,-0.34223572304917804,-2.3870319437546765,-0.3333333333333339,0.0,-0.019591519591519557,0.0,-0.02197802197802201,-0.08333333333333326,-0.029892765186882796,0.8144644365747744,-0.3171828171828172,-0.3333333333333333,-0.014247262537504999,-0.9227873320170303,-0.03636020583760219,0.5904900000000001,7,55,1
2019_W08_crd_vs_nor,2019,8,2019-10-27,0,213.25847048864284,-2.333333333333332,-7.333333333333339,2.0,-115.66666666666669,-0.3962962962962959,-0.8925925925925924,-0.0582661984730376,-0.13000000000000078,-1.46,0.3333333333333333,0.0,5.261111111111109,-5.261111111111106,-0.33333333333333337,0.0049751243781094,0.0012580012580013008,-0.23549033072230652,-2.047375805429608,0.08768518518518531,-0.08848215360510325,-2.0034506743063787,0.0,-0.6666666666666667,-0.027350427350427364,-0.8333333333333334,0.19011544011544013,-0.05555555555555558,0.0059273342999899975,1.7960650942760967,-0.10664335664335672,-0.38888888888888895,-0.0104094910065059,-0.19485416492311144,0.04527262860596195,0.5904900000000001,22,40,1
2019_W10_atl_vs_nor,2019,10,2019-11-10,0,268.97891916117237,5.666666666666668,-19.33333333333333,27.333333333333314,-143.33333333333337,0.4377104377104377,2.5084175084175087,0.04095437736814317,-0.20999999999999908,-1.583333333333334,-1.6666666666666667,1.0,7.383333333333329,-7.383333333333326,2.6666666666666665,-0.028322801940925797,0.0166426166426166,0.0253553237854941,-1.7753683145559904,0.12305555555555558,-0.476417782006891,-2.389419452384665,2.333333333333333,-0.3333333333333333,0.10194250194250204,-0.3333333333333333,0.2509157509157509,0.8333333333333334,0.041216537700648606,1.573187324513045,-0.06452991452991447,0.0,0.0046296296296296,0.08955493835952727,0.36696390029723364,0.5904900000000001,-17,35,0
2019_W12_car_vs_nor,2019,12,2019-11-24,0,170.1656537964211,8.333333333333336,-6.9999999999999964,10.0,-93.33333333333331,1.3065175565175573,6.545153920153922,0.12958167566543527,0.30666666666666753,-1.4299999999999997,-1.9999999999999998,0.6666666666666667,3.5777777777777793,-3.5777777777777793,2.6666666666666665,-0.0289817859510954,0.010994828259172501,0.17099416646874832,-1.0531743014914134,0.05962962962962959,-0.17280851449006207,-1.6435555274363232,2.0000000000000004,-1.6666666666666667,0.1572649572649572,-0.5333333333333334,0.07391127391127394,0.6666666666666666,-0.026615148712004703,2.18127713241019,-0.15172975172975167,0.3333333333333333,-0.0109953703703704,0.58092196628322,0.2505242562790377,0.5904900000000001,3,65,1
2019_W14_nor_vs_sfo,2019,14,2019-12-08,0,92.87453877944449,1.3333333333333286,4.0,-29.0,95.33333333333331,0.15259740259740262,-5.505002405002408,-0.018822137753735757,-0.8999999999999995,0.9933333333333336,-0.6666666666666667,1.3333333333333333,2.9722222222222285,-2.972222222222218,1.9999999999999998,-0.010861548997142301,0.017562610234047597,-0.06345057431133982,-2.0531498129188464,0.04953703703703699,0.18504043705537077,4.2006165700046525,0.0,0.0,0.0034188034188034067,0.1666666666666667,-0.15918803418803418,0.16666666666666669,0.010167093389599799,2.859347382405267,-0.3982905982905984,0.0,-0.015241219505845002,-0.25540824505211085,0.008347080904226702,0.5904900000000001,-2,94,0
2019_W15_clt_vs_nor,2019,15,2019-12-16,0,158.52202112078294,12.333333333333336,2.666666666666668,55.333333333333314,-5.0,1.2921717171717169,6.175252525252517,0.22495462525627907,1.3266666666666662,-0.6033333333333344,-0.6666666666666666,-0.6666666666666663,-2.444444444444443,2.4444444444444464,0.0,-0.010023412350014601,-0.012762246980432001,0.44477636287473377,2.6778412680869312,-0.04074074074074063,0.05975038804111621,-0.7814306532842483,-3.0000000000000004,0.0,-0.11237373737373729,0.0,0.05277777777777781,-0.1666666666666667,0.0159918917061775,2.53798607664897,-0.17583527583527586,-0.1111111111111111,-0.024097197729748304,0.9479310030315541,-0.04221704528977363,0.5904900000000001,27,41,1
2020_W01_nor_vs_tam,2020,1,2020-09-13,0,124.4498565474496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6561,11,57,1
2020_W03_gnb_vs_nor,2020,3,2020-09-27,0,-12.128021005435812,-13.5,1.0,-157.5,-1.0,-1.9753787878787885,-20.9179292929293,-0.13297448165869225,-1.3549999999999995,-1.6799999999999997,0.5,1.0,-10.475000000000001,10.474999999999998,0.5,0.0087719298245614,0.0108310991575187,-0.07701055274552027,-0.08020795681816928,-0.17458333333333342,-0.4534062829452927,-5.669691326130849,0.0,-1.0,-0.0378787878787879,-0.75,0.013574660633484115,-1.0,-0.0194657097288677,1.7218649874972596,-0.015151515151515194,-1.0,-0.010052841463264,-1.1544510898458267,-0.3251980800696657,0.6561,-7,67,0
2020_W05_nor_vs_sdg,2020,5,2020-10-12,0,154.02532848889905,7.333333333333339,6.000000000000007,-8.666666666666686,-57.666666666666686,1.0583333333333331,1.94166666666667,0.1187198715075482,0.5099999999999998,-0.7433333333333332,-1.333333333333333,0.3333333333333333,-2.3055555555555536,-0.38888888888889284,1.6666666666666667,-0.0191447631064997,0.0057721358189995,0.25582837898993993,1.1743893915476047,-0.012404914094020558,0.2443189126932055,-1.5557654262422123,0.6666666666666661,0.0,0.09232989232989242,0.16666666666666663,-0.12385620915032686,0.1666666666666666,0.03808879826539589,2.584896655759227,-0.007864357864357796,0.6666666666666666,0.0118597874818899,0.5623510682802937,0.016194197778446415,0.6561,3,57,1
2020_W07_car_vs_nor,2020,7,2020-10-25,0,131.1225390300276,8.33333333333334,11.0,4.333333333333314,34.66666666666663,0.3849715099715092,-7.90235042735042,0.123596106452662,-0.013333333333332753,0.5266666666666664,-0.33333333333333326,-0.6666666666666667,-0.4000000000000057,2.305555555555557,-0.3333333333333333,-0.005736173132072,-0.010607563732563701,0.27433154810600124,0.47214841386094797,-0.02358936605893247,0.3291547124401092,0.2671738748477317,1.333333333333334,0.0,0.04501054501054497,0.16666666666666663,-0.0434206316559258,0.5,0.043315789698617005,2.458016655102145,-0.06765456765456779,0.6666666666666666,-0.001537455929322501,0.16507809436361282,0.14865726820383682,0.6561,3,51,1
2020_W10_nor_vs_sfo,2020,10,2020-11-15,0,98.36781126203846,4.666666666666661,-9.0,24.666666666666686,-63.333333333333314,0.9434343434343431,9.07272727272727,0.010329660353963765,-0.5599999999999996,-0.33333333333333304,-1.0,0.0,6.3611111111110965,-3.561111111111117,1.0,-0.0191540925657883,-0.0006408360445626995,-0.016212708189742298,-1.6571604915620117,0.08196881091617936,-0.20386461711022053,-0.9039125296492365,3.0,0.33333333333333337,0.1122507122507122,0.05555555555555547,0.051851851851851816,0.4444444444444445,0.0234335850257835,2.8939849914292175,-0.026495726495726513,0.3888888888888888,-0.0131033398843078,0.13125466792943574,0.16521848675057785,0.6561,14,40,1
2020_W11_atl_vs_nor,2020,11,2020-11-22,0,179.09041784270926,3.3333333333333286,-9.333333333333329,-33.666666666666686,-97.0,0.04250841750841694,-8.880050505050505,0.06303850572059944,-0.41666666666666696,-1.6133333333333342,0.33333333333333326,2.0,0.5722222222222229,2.2277777777777743,1.6666666666666665,0.006542398575471502,0.0356669764201914,0.08849893466857872,-1.3503279831315123,-0.014512670565302144,-0.4290745852987898,-4.39630952418584,-1.0,0.6666666666666667,-0.1105006105006105,0.22222222222222218,0.01851851851851849,-0.11111111111111116,0.021560213071766393,2.1030601305574255,-0.3663766788766789,-0.5000000000000002,0.0099320899050786,-0.10370658114588353,-0.018975205390800425,0.6561,15,33,1
2020_W15_kan_vs_nor,2020,15,2020-12-20,0,-52.68875986967532,-3.0,-7.999999999999995,-121.33333333333331,-85.66666666666663,-0.4340067340067346,-14.00707070707071,-0.053264376788967005,-2.006666666666667,-1.209999999999999,-0.3333333333333335,0.0,2.544444444444448,-2.544444444444437,0.3333333333333333,-0.006170092809436999,0.006218146096148396,-0.16533153281865975,-4.649208999071671,0.04240740740740745,-0.26859932913773665,-2.595463131812421,2.0,0.3333333333333333,0.03312537136066551,-0.1111111111111111,0.18205128205128218,0.16666666666666669,0.027337097023508096,1.3924125322870822,-0.10253896430367015,-0.1111111111111111,-0.007061717881390001,-0.8313125924874561,0.1183120316046991,0.6561,-3,61,0
2020_W16_min_vs_nor,2020,16,2020-12-25,0,154.11320005150674,1.0,-3.666666666666668,-31.66666666666663,22.0,-0.22837995337995354,-7.960489510489516,0.0866923822651377,0.4300000000000015,-0.6766666666666676,0.0,-0.6666666666666667,-6.072222222222216,3.344444444444445,-0.6666666666666666,0.0041571042190237,-0.0105673060836104,0.24791256364186287,1.296255985854339,-0.07616629095485122,-0.2544507778708367,-0.41509541475669565,-0.6666666666666661,-0.33333333333333326,-0.052101901366607195,0.28888888888888886,0.02331002331002352,0.5,0.022263788221234995,1.0716148106340768,-0.25319941496412074,0.5555555555555555,-0.003095293394206399,0.09610414296172858,0.17091423907547101,0.6561,19,85,1
2021_W04_nor_vs_nyg,2021,4,2021-10-03,0,206.4440053810381,5.666666666666661,-10.666666666666668,-116.33333333333331,-70.33333333333331,0.568518518518518,-16.73518518518519,0.11850765039423689,-1.4766666666666666,-1.1133333333333333,0.0,1.333333333333333,0.13888888888888928,-0.13888888888888928,1.3333333333333335,0.004645825121534599,0.022551553123120203,0.13393239984286143,-4.286726192633489,0.002314814814814825,-0.3876458146729585,-2.2945118788846184,-1.333333333333334,0.3333333333333333,-0.06332556332556333,0.2222222222222222,0.05240665766981556,0.2222222222222222,-0.0038792989863119937,1.9646828122129252,-0.23255633255633262,0.3333333333333333,-2.7264470033200663e-05,-0.26321349925130394,0.09906014433838599,0.7290000000000001,-6,48,0
